seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1
308,11 6 19 17 3 13 7 18 9 5 12 4 10 14 16 0 15 1 8 2,2.6586036881725626e-05,0.0002797365439318782,0.0001503590312728764,0.00014172533392188872,1.2034127361145648e-06,6.502430356164837e-05,2.5438201427954543e-05,2.5867637697369118e-05,0.18968272832381516,1.333027517481436,0.7526067028690259,0.8306726720317791
700,13 11 12 18 9 5 19 1 4 15 16 14 2 0 6 10 8 3 17 7,2.809783368910179e-05,0.0002734998244131507,0.00012216092900681945,0.00011820574242027418,1.364448830858904e-06,6.136921198893568e-05,2.111611804441381e-05,2.2229006132604417e-05,0.19047535551287495,1.1836025430232702,0.728500695610845,0.8263623118481315
634,10 13 7 9 6 4 1 2 17 11 8 19 14 3 5 12 15 16 18 0,2.847080476059346e-05,0.0003341858144921022,0.00013955592697915086,0.00014817351916637434,1.263526840547065e-06,6.728133725923284e-05,2.3607919481742e-05,2.7345236565575776e-05,0.1887304539097785,1.1579112150297382,0.7394825348757318,0.7686495169286004
635,1 17 13 14 12 4 6 9 2 16 11 7 5 10 8 0 3 18 19 15,3.2994981391631036e-05,0.00028824426651206144,0.000132032476826788,0.00012524793372591968,1.3351935628765032e-06,6.477976229063082e-05,2.505273041991324e-05,2.030024493160398e-05,0.17890692713028888,1.2570236064760414,0.7283150306942276,0.7879485432911749
636,18 3 4 1 11 12 9 2 17 0 13 5 8 10 6 14 19 7 15 16,2.5495602344341183e-05,0.0002930349829213009,0.00012164921392659028,0.0001312378914272677,1.0274653586681568e-06,6.31057984793017e-05,2.3074214158215223e-05,2.2524112709628035e-05,0.17816889781215836,1.3447000196934071,0.7862880604829694,0.8143775618619499
637,17 18 15 10 7 12 11 4 9 16 6 19 0 8 1 2 5 13 14 3,2.533879575269564e-05,0.00031110554904457445,0.00013162231102857756,0.0001371345104244205,1.0802060758744838e-06,6.65114080521079e-05,2.0749797074221625e-05,2.222177909529326e-05,0.18254174652929947,1.2513394243009435,0.7369109630452356,0.7686621333571311
638,11 13 18 10 19 17 16 6 15 3 9 0 2 1 5 8 14 7 4 12,2.6129197791016963e-05,0.00028496615473419355,0.0001459202132138519,0.00013304338413551903,1.1500530082127217e-06,6.549836948181228e-05,2.447602624300228e-05,2.630599949235595e-05,0.19107430019802632,1.3498592997373269,0.7886583618590398,0.844076607323741
639,8 2 16 14 0 3 6 11 5 4 17 9 12 15 19 18 7 10 1 13,3.0107960192380143e-05,0.0002839060264447205,0.00015133600876108855,0.0001369306208224058,1.1375638381906237e-06,6.348716141354877e-05,2.5775431752420064e-05,2.739905065825701e-05,0.17675845491256467,1.1507518483379158,0.7228901550761552,0.8496988776909123
640,19 2 8 7 9 12 4 1 11 10 18 6 16 15 0 14 13 3 5 17,2.5323749669992433e-05,0.00030464779207759694,0.00013036193432042965,0.00014955805259136585,9.787490219251183e-07,6.496614357357458e-05,2.34155219991561e-05,2.4169819916818635e-05,0.16905691264564912,1.282057050414222,0.7634665211130524,0.7993588746067309
641,7 16 15 17 0 1 8 18 5 12 2 19 4 13 3 6 9 10 14 11,3.522836062891175e-05,0.0002814027637267892,0.00014472641678867063,0.00013041459354923168,1.5296984001444537e-06,6.49558242120999e-05,2.6302462959839095e-05,2.4645184520844627e-05,0.1930571383602942,1.1221059714178818,0.7371165717697798,0.7878677028822518
642,6 11 10 12 1 17 16 8 0 3 5 2 9 19 15 4 18 13 14 7,2.4183260783882203e-05,0.00030550782864379394,0.00014147163636115366,0.00012605188499225227,1.0488700167913144e-06,6.611430808322446e-05,2.3996890530338634e-05,2.193108861583385e-05,0.17821731511064132,1.1567472375619166,0.7189013054554725,0.7999004566411412
643,18 7 17 5 15 10 1 14 19 8 3 4 9 16 13 6 11 0 2 12,2.5576513467307427e-05,0.00029462599081084967,0.00013087648192362577,0.00013207938328900395,1.1016330477828635e-06,6.715101068609518e-05,2.116779273894637e-05,2.3898090354041534e-05,0.18536607403901761,1.5846912352400342,0.7491776071716612,0.7897145835947538
644,9 6 17 4 14 8 0 12 2 1 7 16 3 5 19 18 11 10 15 13,3.236717744982084e-05,0.0002779838395520528,0.00015463372058246517,0.00011902690009670836,1.415402498997723e-06,6.404007791884084e-05,2.4831404007195533e-05,2.2168412431093175e-05,0.18687014620107073,1.1355868233473385,0.7273800733703278,0.7860891219115319
645,19 15 2 5 3 9 13 10 18 12 17 16 14 11 8 7 4 6 0 1,2.7602326074998587e-05,0.00028948213752565143,0.00016621418335004045,0.0001450081712972896,1.1549110979085996e-06,6.398555586616083e-05,3.320707858160714e-05,2.3644423669078724e-05,0.17985128035209472,1.100413160814856,0.7697681802966088,0.8420170752293185
646,11 14 5 4 8 15 6 17 2 7 9 13 3 18 10 16 0 12 1 19,2.8686648424597585e-05,0.0003109719802871515,0.0001674484728847119,0.00014359638213044674,1.1882425319673073e-06,6.660073653203284e-05,3.0260826189959205e-05,2.7824300874456127e-05,0.18275737382791774,1.34061250942864,0.7567454692045988,0.8486390206211185
647,16 9 0 10 15 5 13 4 3 1 17 18 8 6 2 12 14 7 19 11,2.7570070472995825e-05,0.0003002652674975144,0.00014587238954740162,0.00013527880558402068,1.015938141564958e-06,6.456617881816385e-05,2.6336496569034894e-05,2.469917500474076e-05,0.16846699915120447,1.6485440350774296,0.7795815386806133,0.8207126108651454
648,17 14 15 11 6 16 18 19 3 10 4 8 12 7 0 2 13 9 5 1,3.2741271508685594e-05,0.00028401235195910747,0.0001414296931168199,0.00013169385417898677,1.38323950928303e-06,6.50448830995665e-05,2.579796408931486e-05,2.5670735265020184e-05,0.19072150071585706,1.2003055427016625,0.745991502623543,0.8793697456753489
649,0 11 3 6 1 12 9 4 8 7 17 18 13 2 10 16 5 19 15 14,2.3883172653030783e-05,0.0002995534460183765,0.00014695611800413536,0.0001293909851012438,1.0235123728190256e-06,6.526727224299297e-05,2.475774051877635e-05,2.0131890772919423e-05,0.1770315026770333,1.5513620932811445,0.7895451933991603,0.792523452390311
650,7 8 16 0 10 11 5 12 9 13 15 17 19 18 6 3 2 4 1 14,2.5816156450652043e-05,0.0002831784318588912,0.00013359951867422765,0.00012336422298135953,1.1161772046013099e-06,6.3697728848071e-05,2.3432830421469248e-05,2.604545733290522e-05,0.18125915886185823,1.2234641249603422,0.6845581000172836,0.8191907885115243
680,17 15 19 6 5 4 16 2 3 11 13 8 10 9 18 7 0 1 14 12,3.262036506597184e-05,0.0003200433627010072,0.0001463597068728773,0.0001509831634725209,1.584291402380921e-06,6.547930101116924e-05,2.44156869453157e-05,2.9136059905641147e-05,0.2054384992808697,1.054706550655358,0.6736725222252082,0.7895014005005513
651,5 16 1 18 9 11 2 17 15 13 10 14 3 7 6 12 4 0 8 19,2.7636109659146514e-05,0.00030497043356876016,0.00017952294009100035,0.0001607529333126161,1.2246237304843053e-06,6.676451010178061e-05,3.147725274674401e-05,2.7000962494877577e-05,0.19189990686180863,5.290559993547187,0.8320525472231948,0.8209115964772778
652,14 11 17 5 4 18 1 19 16 0 10 15 13 2 9 7 6 3 12 8,2.8336892561018616e-05,0.000314558846004309,0.00024684786850199153,0.00012645898388801644,1.1418464072927485e-06,6.869553881843103e-05,3.491874494486468e-05,2.0264056607515822e-05,0.1879621089943616,4.576050603617945,0.7817882044126874,0.7831522212058355
653,9 0 13 6 4 7 15 1 5 10 11 8 16 14 18 3 12 17 19 2,2.6722973234833655e-05,0.0003022993777527593,0.00013012348444569816,0.00013485238952871858,1.1015534413243458e-06,6.733935954581647e-05,2.3700407692456157e-05,2.4252679188994516e-05,0.1773557821767771,1.461137449257276,0.7877839016793301,0.7823803092125469
654,8 14 12 7 17 16 15 3 9 19 4 18 5 11 10 1 13 6 2 0,3.417589636144901e-05,0.00027506397298894503,0.00014662937175118586,0.00012123284885950352,1.4465176354248998e-06,6.520653153193968e-05,2.4383462592268876e-05,2.297119770256324e-05,0.1953274472269636,1.1664854047336157,0.7133228706338463,0.7855882925780937
655,4 2 1 0 19 3 15 11 16 6 8 5 12 14 18 10 13 9 17 7,2.625265439298749e-05,0.00027175468716169617,0.0001376163241408278,0.00017806612199811845,1.1524699801530806e-06,6.329031557290152e-05,2.6596817349722068e-05,3.430428484236675e-05,0.1778728015024209,1.3146183566556768,0.7112660118614978,0.8126237728262
656,4 1 10 19 18 7 17 15 13 9 12 8 16 5 2 3 6 14 0 11,3.014727385972114e-05,0.00030127470849310124,0.00014775964771475563,0.0001406741833880893,1.1473299493201246e-06,6.82964978389479e-05,2.806013557773146e-05,2.910467691344674e-05,0.18092439882410086,1.2415935767642523,0.7915309444638928,0.8169529680655824
657,12 19 13 14 7 4 0 1 5 17 15 6 11 9 16 8 3 2 18 10,2.9633255952524216e-05,0.00030326829503283755,0.00011911811429796064,0.00012235831251596014,1.1377927143360912e-06,6.47698895764239e-05,2.1877515180254913e-05,2.2676901800352473e-05,0.18074970850094252,1.2205105726946304,0.7855271479972321,0.8051415349593335
658,14 16 5 8 2 15 3 19 18 4 7 10 0 17 13 11 9 1 12 6,3.2331989812691844e-05,0.0002948617637802112,0.00017918318291213007,0.0001851727187368507,1.2366467771850974e-06,6.672765390870972e-05,3.2767096720618995e-05,3.4851188771566245e-05,0.1670572756461117,1.1805761230102785,0.698843835708459,0.7988427713395704
659,13 1 15 9 18 4 5 14 17 12 2 11 19 10 8 0 3 16 6 7,2.865300926645702e-05,0.00027981977024821124,0.00016736685244645529,0.00014173328715064718,1.3451717195454177e-06,6.369949061522877e-05,3.7067797661137516e-05,2.908802536829891e-05,0.19856777998222086,1.1479837561947153,0.818042589852041,0.8224221662133657
660,3 11 5 13 14 2 9 15 4 10 0 16 6 1 17 19 7 12 18 8,3.182318078208164e-05,0.00033372896383196063,0.00018162504637129855,0.00012922288690936194,1.3242637797008835e-06,7.220717896881883e-05,2.6813456488771492e-05,2.183484322637836e-05,0.18460123012924776,1.1843665206704366,0.7331192732399862,0.7513634389481438
661,8 13 9 19 7 14 5 4 0 18 11 16 1 10 2 12 6 3 15 17,2.764957680107192e-05,0.000266114669250858,0.00013308790676912278,0.00013603240521440396,1.2641582276705143e-06,6.303096920309461e-05,2.6122102439580352e-05,2.675220251324051e-05,0.18936662322140949,1.360807250733558,0.8008478219097362,0.8020850228124107
662,12 13 3 17 2 8 0 11 9 14 1 5 4 15 7 18 16 6 19 10,2.655599426655696e-05,0.00030710600299612144,0.0001519273218915442,0.00012705596930560873,9.964473907290244e-07,6.333240294122098e-05,2.1652491509018133e-05,2.4955473367893756e-05,0.17391871703168904,1.1856218198381185,0.7328422733278589,0.81958600887116
663,15 9 7 6 13 10 12 1 11 17 2 0 3 16 8 19 18 4 5 14,2.1911066919998318e-05,0.00025626238483038294,0.00014175187075108605,0.00010721634083459889,9.486439002373622e-07,6.031156617173623e-05,2.3725277627955016e-05,1.8151841980266886e-05,0.17056510134212344,1.4154923433950717,0.7586710608985523,0.7710986919063806
664,15 10 16 1 18 2 14 19 13 4 17 7 6 8 5 11 3 0 12 9,3.140001674247935e-05,0.0003085876064571066,0.0001514388425712575,0.00014171665755240902,1.283368840220841e-06,6.888883127563486e-05,2.525797932141916e-05,2.6807769961325674e-05,0.18229046148564393,1.2177953312945176,0.7769022392845963,0.8159388632638803
665,4 7 15 5 18 2 8 13 12 11 16 19 1 6 17 10 0 3 14 9,2.9618295064887813e-05,0.00028895732850899703,0.00015852886537245694,0.00012349786771248083,1.248518937666263e-06,6.714849577522468e-05,3.25604132361663e-05,2.357712942027497e-05,0.17982297478420262,1.1566920746122396,0.8157113769767115,0.8431660358782923
666,15 16 10 19 17 18 5 7 8 0 1 3 11 4 14 9 6 13 2 12,2.599573604925168e-05,0.000316508064617212,0.00012961468131742062,0.0001386943030224083,1.0264718090849233e-06,7.070020674806149e-05,1.929946222139086e-05,2.591635481579315e-05,0.1724195092239464,1.3785463977850796,0.7096577391998875,0.7709009018859786
667,10 14 12 13 7 16 11 5 8 6 1 9 17 18 19 0 2 3 4 15,3.984233557774837e-05,0.0003158231234526113,0.0001979665582733268,0.00014722193458093963,1.5431087075410455e-06,6.587180456490715e-05,2.2922390404459064e-05,2.824328197186676e-05,0.1818753696721947,1.1353210023481017,0.6824348528184812,0.835495129941909
668,5 1 15 9 13 6 12 10 16 4 18 2 14 19 8 17 0 7 11 3,3.166430844328849e-05,0.00030960027955759294,0.00014444956674057786,0.00013723863639303238,1.4080705156452223e-06,6.574592912603104e-05,2.809281178604889e-05,2.431474599182579e-05,0.17752550008917223,1.0985478051368616,0.7829736429441666,0.8681174157855323
669,3 4 18 10 12 7 11 14 19 13 8 6 1 15 17 5 16 2 0 9,3.083413919779126e-05,0.0002986063530535375,0.00019761513641374008,0.00013593583442256317,1.221676580344909e-06,6.297353243685912e-05,2.8687223895209564e-05,2.704862144029283e-05,0.1791971969705777,1.1171402387574334,0.70664737696279,0.8567519154691036
670,5 2 11 10 19 8 17 9 15 3 14 13 4 1 16 0 7 6 12 18,2.6089267475489816e-05,0.00030859294168526303,0.000133006231783177,0.00012643719669084056,1.0781572380512205e-06,6.60608877379347e-05,2.1984169768514234e-05,2.3392769124295596e-05,0.17965022863591507,1.2403979599118458,0.7655008379043932,0.8035968225619459
671,6 14 13 11 9 2 0 17 10 18 8 4 5 7 12 3 16 15 1 19,4.092918197264435e-05,0.0003079394746443314,0.00016731109540841057,0.00013534667830254987,1.6552837033148137e-06,6.52496230901209e-05,2.9363140313728786e-05,2.7180078822217024e-05,0.19937898448792638,1.330681155926595,0.7615767463379873,0.8554415476413311
672,16 8 12 18 0 9 7 4 14 3 13 2 15 10 1 6 11 19 5 17,3.266032427409333e-05,0.0003104215994071658,0.0001805179710127005,0.0001231777983786209,1.2330832955720153e-06,6.564453964771608e-05,2.5068959949518033e-05,2.2661172304298605e-05,0.1766439251792565,1.137408515777409,0.7045424497140113,0.7949162379436847
673,15 1 12 17 5 0 7 4 3 14 6 10 16 8 2 19 18 13 11 9,2.7853258642268504e-05,0.00026132825967677944,0.0001446177812192027,0.00012178144512310888,1.2084843115316333e-06,6.2331021567401e-05,2.4987761169544403e-05,2.438510156883077e-05,0.18603197825590956,1.2248332612071866,0.7493851347329522,0.8271828860656526
674,8 1 0 5 3 10 18 11 2 12 16 7 9 14 4 19 13 6 15 17,3.601666777018283e-05,0.0003290039124407174,0.00015034356370147416,0.00013189858269482179,1.4235912249147307e-06,6.935102402259745e-05,2.245775677771095e-05,2.4612524786252578e-05,0.19865368278107984,1.1529856477316056,0.7401130903445577,0.7741476387770825
675,13 5 7 12 1 15 14 0 11 18 3 8 17 10 4 6 19 2 16 9,2.743787347682823e-05,0.00031881389531353065,0.00016656784442362047,0.00015668278172222078,1.2513462332904208e-06,6.652674331300767e-05,2.6849443088662884e-05,2.700817588334371e-05,0.19341770060790764,1.1398047523440418,0.7455300310346513,0.8043324971577516
676,4 6 5 19 3 7 12 0 8 9 18 17 16 15 1 13 14 11 10 2,2.5706290025448347e-05,0.0002817078622353835,0.00013051522070593329,0.00011223792381268769,1.127984625115859e-06,6.294718439931513e-05,2.3237830584741807e-05,1.8160920540521392e-05,0.18391206228639198,1.1978377358112813,0.7581989672719578,0.7821133813765868
677,19 18 9 14 16 12 3 4 11 15 6 17 2 1 5 13 10 7 8 0,3.130961842258336e-05,0.00029406545409959434,0.00014499840963336382,0.00014156159421510137,1.28825344548824e-06,6.58460814912733e-05,2.4883470467201372e-05,2.5567474065315504e-05,0.19088002355917275,1.1963074286906012,0.7815091342270968,0.8430486647142583
678,0 11 13 4 9 1 8 15 18 14 6 19 12 7 10 5 3 16 2 17,2.885727605921313e-05,0.00028874282016969814,0.00016353571708089973,0.0001421060119721079,1.1355643830728362e-06,6.416323055945892e-05,2.692575220429308e-05,2.2066115975993212e-05,0.1794616130723218,1.3154288278214719,0.7329426841322613,0.7750256890875564
679,3 10 5 17 15 11 18 8 1 16 13 0 12 9 6 4 7 19 14 2,2.4480028121515027e-05,0.0002873233329756528,0.00012538704549484232,0.00011794017965837421,1.1611419211219832e-06,6.491085596681323e-05,2.4855376291245767e-05,2.2216461558319494e-05,0.18784483282774136,1.2473285753324623,0.7389132046064469,0.7700537775859814
1000,5 18 3 6 14 16 2 12 10 11 4 15 8 9 17 13 1 0 7 19,2.8307668269164176e-05,0.0002717720464277049,0.00013329646231759459,0.00012850078183826338,1.3797273471003574e-06,6.371519791568346e-05,2.406779819686234e-05,2.5163192592807194e-05,0.20208886045167382,1.1974121221834444,0.7417411412100254,0.8507055708649066
